Delivery Date,Depot Name,Route Name,Weight,Sales_Amount
7-Jan-19,Depot 17,Route 150,2115.02,198510
7-Jan-19,Depot 17,Route 146,2056.79,197840
7-Jan-19,Depot 17,Route 145,3161.04,291733
7-Jan-19,Depot 17,Route 144,1798.35,158903
8-Jan-19,Depot 17,Route 148,1575.49,147007
8-Jan-19,Depot 17,Route 149,1751.74,178554
8-Jan-19,Depot 17,Route 147,2413.27,154704
8-Jan-19,Depot 17,Route 144,1951.82,143472
8-Jan-19,Depot 17,Route 145,1597.58,140618
8-Jan-19,Depot 17,Route 150,1888.37,181966
8-Jan-19,Depot 17,Route 146,1838.62,156093
9-Jan-19,Depot 17,Route 144,1430.02,108689
9-Jan-19,Depot 17,Route 145,2056.01,202669
9-Jan-19,Depot 17,Route 146,2003.93,181550
9-Jan-19,Depot 17,Route 147,2248.71,152386
9-Jan-19,Depot 17,Route 148,2207.99,215021
9-Jan-19,Depot 17,Route 149,1421.22,149749
9-Jan-19,Depot 17,Route 150,1872.24,163995
10-Jan-19,Depot 17,Route 147,2217.61,152950
10-Jan-19,Depot 17,Route 148,1853.08,180575
10-Jan-19,Depot 17,Route 149,1668.4,165215
10-Jan-19,Depot 17,Route 150,1766.18,166650
10-Jan-19,Depot 17,Route 146,1568.23,136479
10-Jan-19,Depot 17,Route 145,2429.06,243335
10-Jan-19,Depot 17,Route 144,1762.51,149678
11-Jan-19,Depot 17,Route 146,1529.58,121445
11-Jan-19,Depot 17,Route 147,2176.56,131736
11-Jan-19,Depot 17,Route 144,1415.23,98232
11-Jan-19,Depot 17,Route 149,1375.76,128269
11-Jan-19,Depot 17,Route 150,1880.39,163538
11-Jan-19,Depot 17,Route 145,2169.07,197168
11-Jan-19,Depot 17,Route 148,1993.26,177107
12-Jan-19,Depot 17,Route 147,2183.53,128739
12-Jan-19,Depot 17,Route 150,3044.69,269754
12-Jan-19,Depot 17,Route 149,3304.06,337740
12-Jan-19,Depot 17,Route 148,2839.54,244488
12-Jan-19,Depot 17,Route 144,1456.69,123167
12-Jan-19,Depot 17,Route 145,2940.77,261931
12-Jan-19,Depot 17,Route 146,2249.94,220252
14-Jan-19,Depot 17,Route 150,2783.86,259598
14-Jan-19,Depot 17,Route 149,1863.12,201447
14-Jan-19,Depot 17,Route 148,2818.33,266983
14-Jan-19,Depot 17,Route 147,2705.46,157757
14-Jan-19,Depot 17,Route 144,2211.02,176532
14-Jan-19,Depot 17,Route 145,2398.22,248061
14-Jan-19,Depot 17,Route 146,1925.09,162015
15-Jan-19,Depot 17,Route 150,2216.47,194842
15-Jan-19,Depot 17,Route 149,1501.91,152652
15-Jan-19,Depot 17,Route 148,1388.14,145703
15-Jan-19,Depot 17,Route 147,2391.95,157536
15-Jan-19,Depot 17,Route 146,1350.13,134115
15-Jan-19,Depot 17,Route 145,1796.12,181414
15-Jan-19,Depot 17,Route 144,1701.87,135327
11-Jan-19,Depot 17,Route 144,1280.24,105302
11-Jan-19,Depot 17,Route 145,1724.31,155658
11-Jan-19,Depot 17,Route 146,1911.29,185519
11-Jan-19,Depot 17,Route 147,2345.72,154730
11-Jan-19,Depot 17,Route 148,2654.82,261449
11-Jan-19,Depot 17,Route 149,2399.36,222957
11-Jan-19,Depot 17,Route 150,2003.54,192863
17-Jan-19,Depot 17,Route 150,2117.8,199168
17-Jan-19,Depot 17,Route 149,1510.25,145247
17-Jan-19,Depot 17,Route 144,1506.46,112561
17-Jan-19,Depot 17,Route 148,1442.61,140045
17-Jan-19,Depot 17,Route 147,2081.38,129820
17-Jan-19,Depot 17,Route 146,1437.19,134150
17-Jan-19,Depot 17,Route 145,2469.92,243083
18-Jan-19,Depot 17,Route 145,1658.54,153930
18-Jan-19,Depot 17,Route 144,1646.04,131330
18-Jan-19,Depot 17,Route 146,1345.56,133080
18-Jan-19,Depot 17,Route 147,2597.12,173424
18-Jan-19,Depot 17,Route 148,1819.14,173368
18-Jan-19,Depot 17,Route 149,1173.19,127833
18-Jan-19,Depot 17,Route 150,1857.63,188988
19-Jan-19,Depot 17,Route 148,2003.26,180306
19-Jan-19,Depot 17,Route 149,2133.18,210177
19-Jan-19,Depot 17,Route 150,2807.34,235883
19-Jan-19,Depot 17,Route 144,1822.06,124485
19-Jan-19,Depot 17,Route 145,2985.4,268267
19-Jan-19,Depot 17,Route 146,2047.67,191917
19-Jan-19,Depot 17,Route 147,1787.46,122539
21-Jan-19,Depot 17,Route 145,2926.19,333122
21-Jan-19,Depot 17,Route 144,1785.15,134046
21-Jan-19,Depot 17,Route 146,2252.1,229588
21-Jan-19,Depot 17,Route 147,2790.31,181755
21-Jan-19,Depot 17,Route 148,3003.02,311878
21-Jan-19,Depot 17,Route 149,2061.37,221200
21-Jan-19,Depot 17,Route 150,3028.26,309172
22-Jan-19,Depot 17,Route 144,1871.39,143998
22-Jan-19,Depot 17,Route 145,2081.66,239227
22-Jan-19,Depot 17,Route 146,1620.1,150110
22-Jan-19,Depot 17,Route 147,2152.69,133604
22-Jan-19,Depot 17,Route 148,1991.68,191167
22-Jan-19,Depot 17,Route 149,2030.85,226970
22-Jan-19,Depot 17,Route 150,2512.73,293387
23-Jan-19,Depot 17,Route 146,1772.61,176399
23-Jan-19,Depot 17,Route 145,1446.07,135608
23-Jan-19,Depot 17,Route 144,1318.48,107539
23-Jan-19,Depot 17,Route 148,1677.93,149677
23-Jan-19,Depot 17,Route 147,1967.02,130443
23-Jan-19,Depot 17,Route 150,2672.97,237731
23-Jan-19,Depot 17,Route 149,1570.44,167813
24-Jan-19,Depot 17,Route 147,2187.34,130208
24-Jan-19,Depot 17,Route 144,1827.66,155696
24-Jan-19,Depot 17,Route 145,2479.58,228291
24-Jan-19,Depot 17,Route 146,1761.83,157469
24-Jan-19,Depot 17,Route 150,1853.34,188958
24-Jan-19,Depot 17,Route 149,1060.55,113243
24-Jan-19,Depot 17,Route 148,2398.32,230966
25-Jan-19,Depot 17,Route 150,1902.79,188669
25-Jan-19,Depot 17,Route 149,2497.4,215221
25-Jan-19,Depot 17,Route 148,1801.87,176602
25-Jan-19,Depot 17,Route 147,2263.55,149623
25-Jan-19,Depot 17,Route 146,1366.71,133253
25-Jan-19,Depot 17,Route 145,2082.17,218138
25-Jan-19,Depot 17,Route 144,1294.12,104938
21-Jan-19,Depot 17,Route 144,1191.95,101711
21-Jan-19,Depot 17,Route 150,2332.94,229322
21-Jan-19,Depot 17,Route 149,2180.46,236445
21-Jan-19,Depot 17,Route 148,3156.01,293256
21-Jan-19,Depot 17,Route 147,1757.23,100901
21-Jan-19,Depot 17,Route 146,2096.56,196043
21-Jan-19,Depot 17,Route 145,2470.21,246841
28-Jan-19,Depot 17,Route 147,2629.67,172336
28-Jan-19,Depot 17,Route 150,2099.43,196958
28-Jan-19,Depot 17,Route 149,1762.06,177764
28-Jan-19,Depot 17,Route 148,1986.96,192844
28-Jan-19,Depot 17,Route 146,2319.73,210644
28-Jan-19,Depot 17,Route 145,2268.06,204128
28-Jan-19,Depot 17,Route 144,2339.52,185060
29-Jan-19,Depot 17,Route 145,2647.98,247672
29-Jan-19,Depot 17,Route 150,1911.5,192448
29-Jan-19,Depot 17,Route 149,2407.82,258417
29-Jan-19,Depot 17,Route 148,1884.26,175341
29-Jan-19,Depot 17,Route 147,2410.55,155030
29-Jan-19,Depot 17,Route 146,2025.95,186412
29-Jan-19,Depot 17,Route 144,2297.33,174901
30-Jan-19,Depot 17,Route 148,3146.94,311510
30-Jan-19,Depot 17,Route 147,2149.85,130350
30-Jan-19,Depot 17,Route 149,2003.26,219335
30-Jan-19,Depot 17,Route 146,1481.63,142161
30-Jan-19,Depot 17,Route 145,2559.52,246753
30-Jan-19,Depot 17,Route 144,1772.09,148114
30-Jan-19,Depot 17,Route 150,2058.16,178374
